location,Northeast,Northwest,Southeast,Southwest,energyEfficiency,energyEfficiency,price,price,constructionYear,constructionYear,livingSpace,livingSpace,energySources,energySources,photosCount,photosCount,localAmenitiesScore,localAmenitiesScore,localMobilityScore,localMobilityScore,latitudeDistrict,latitudeDistrict,longitudeDistrict,longitudeDistrict,distanceToCenter,distanceToCenter,district,district,rooms,rooms,energyClass,energyClass,elevator,elevator,sauna,sauna,swimmingpool,swimmingpool,kitchenEqipped,kitchenEqipped,cellar,cellar,storageRoom,storageRoom,wheelchairAccessible,wheelchairAccessible,assistedLiving,assistedLiving,parkingSlots,parkingSlots,guestToilet,guestToilet,privateOutdoorSpace,privateOutdoorSpace,chimney,chimney,attics,attics
3,0,0,1,0,0,0,278000.0,278000.0,1989.0,1989.0,66.4,66.4,1.0,1.0,19.0,19.0,6.6,6.6,7.2,7.2,49.42128,49.42128,11.19145,11.19145,8.977303452529842,8.977303452529842,Fischbach,Fischbach,2.0,2.0,5,5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,465000.0,465000.0,1986.0,1986.0,106.0,106.0,2.0,2.0,15.0,15.0,8.2,8.2,9.7,9.7,49.45136,49.45136,11.06303,11.06303,0.9915783203453478,0.9915783203453478,Rosenau,Rosenau,3.0,3.0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,128000.0,128000.0,1949.0,1949.0,59.73,59.73,1.0,1.0,4.0,4.0,3.7,3.7,7.1,7.1,49.41416,49.41416,11.10365,11.10365,4.647133359225568,4.647133359225568,Zollhaus,Zollhaus,3.0,3.0,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,1,0,0,219000.0,219000.0,1998.0,1998.0,51.0,51.0,1.0,1.0,15.0,15.0,5.1,5.1,8.2,8.2,49.40306,49.40306,11.03293,11.03293,6.305232071925194,6.305232071925194,Eibach,Eibach,2.0,2.0,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
4,0,0,0,1,1,1,410000.0,410000.0,2016.0,2016.0,90.65,90.65,8.0,8.0,13.0,13.0,2.6,2.6,6.9,6.9,49.38007,49.38007,11.02342,11.02342,8.888491817228322,8.888491817228322,Mühlhof,Mühlhof,3.0,3.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,0,0,1,0,0,0,103000.0,103000.0,1996.0,1996.0,25.56,25.56,2.0,2.0,12.0,12.0,7.7,7.7,9.6,9.6,49.44267,49.44267,11.12304,11.12304,3.510327221993633,3.510327221993633,Zerzabelshof,Zerzabelshof,1.0,1.0,4,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,0,0,0,0,269000.0,269000.0,1990.0,1990.0,62.0,62.0,1.0,1.0,15.0,15.0,5.2,5.2,8.5,8.5,49.47211,49.47211,11.03073,11.03073,3.9985559744336583,3.9985559744336583,Schniegling,Schniegling,2.5,2.5,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4,0,0,0,1,0,0,129000.0,129000.0,1993.0,1993.0,42.87,42.87,1.0,1.0,11.0,11.0,4.9,4.9,9.0,9.0,49.42333,49.42333,11.02481,11.02481,4.930702243085639,4.930702243085639,Neuröthenbach,Neuröthenbach,1.0,1.0,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,187000.0,187000.0,1967.0,1967.0,77.57,77.57,10.0,10.0,12.0,12.0,4.1,4.1,9.2,9.2,49.41476,49.41476,11.11488,11.11488,4.986186977513444,4.986186977513444,Neuselsbrunn,Neuselsbrunn,3.0,3.0,6,6,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,324000.0,324000.0,1981.0,1981.0,82.0,82.0,2.0,2.0,15.0,15.0,6.0,6.0,9.3,9.3,49.40815,49.40815,11.13376,11.13376,6.396166168496709,6.396166168496709,Langwasser,Langwasser,3.0,3.0,5,5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,330000.0,330000.0,1920.0,1920.0,83.0,83.0,2.0,2.0,13.0,13.0,6.9,6.9,9.7,9.7,49.44887,49.44887,11.08851,11.08851,0.9261995040228098,0.9261995040228098,Gleißbühl,Gleißbühl,3.0,3.0,6,6,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4,0,0,0,1,1,1,330000.0,330000.0,1978.0,1978.0,85.0,85.0,2.0,2.0,10.0,10.0,7.8,7.8,9.6,9.6,49.42333,49.42333,11.02481,11.02481,4.930702243085639,4.930702243085639,Neuröthenbach,Neuröthenbach,3.0,3.0,3,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,1,1,339000.0,339000.0,2018.0,2018.0,45.0,45.0,1.0,1.0,5.0,5.0,3.4,3.4,7.6,7.6,49.34839,49.34839,11.06059,11.06059,11.590814584867994,11.590814584867994,Katzwang,Katzwang,2.0,2.0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,255000.0,255000.0,1906.0,1906.0,83.0,83.0,1.0,1.0,10.0,10.0,8.9,8.9,9.7,9.7,49.43972,49.43972,11.08698,11.08698,1.564401679049105,1.564401679049105,Lichtenhof,Lichtenhof,3.0,3.0,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2,0,1,0,0,0,0,320000.0,320000.0,1981.0,1981.0,86.0,86.0,1.0,1.0,6.0,6.0,2.6,2.6,7.9,7.9,49.47383,49.47383,11.04511,11.04511,3.3242287840057374,3.3242287840057374,Wetzendorf,Wetzendorf,3.0,3.0,5,5,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
4,0,0,0,1,0,0,120000.0,120000.0,1915.0,1915.0,35.0,35.0,1.0,1.0,15.0,15.0,6.0,6.0,9.5,9.5,49.42749,49.42749,11.07581,11.07581,2.7372674442391345,2.7372674442391345,Gibitzenhof,Gibitzenhof,2.0,2.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,122000.0,122000.0,1985.0,1985.0,33.0,33.0,1.0,1.0,15.0,15.0,7.4,7.4,9.6,9.6,49.46869,49.46869,11.10224,11.10224,2.6096488719043096,2.6096488719043096,Schoppershof,Schoppershof,1.0,1.0,5,5,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,1,0,0,124000.0,124000.0,1905.0,1905.0,28.0,28.0,1.0,1.0,10.0,10.0,7.5,7.5,9.7,9.7,49.43929,49.43929,11.07396,11.07396,1.4381169948042094,1.4381169948042094,Steinbühl,Steinbühl,1.0,1.0,6,6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,0,0,0,0,253000.0,253000.0,1977.0,1977.0,80.5,80.5,2.0,2.0,8.0,8.0,8.5,8.5,9.5,9.5,49.46008,49.46008,11.04266,11.04266,2.615535154498642,2.615535154498642,Seeleinsbühl,Seeleinsbühl,3.0,3.0,4,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1,1,0,0,0,0,0,295000.0,295000.0,1955.0,1955.0,89.0,89.0,1.0,1.0,12.0,12.0,8.0,8.0,9.7,9.7,49.46231,49.46231,11.09839,11.09839,1.9356297017134596,1.9356297017134596,Rennweg,Rennweg,4.0,4.0,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
4,0,0,0,1,1,1,495000.0,495000.0,2018.0,2018.0,103.98,103.98,4.0,4.0,16.0,16.0,4.5,4.5,7.9,7.9,49.38101,49.38101,11.04008,11.04008,8.33691604604628,8.33691604604628,Reichelsdorf,Reichelsdorf,4.0,4.0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1
1,1,0,0,0,0,0,235000.0,235000.0,1953.0,1953.0,50.0,50.0,1.0,1.0,19.0,19.0,8.0,8.0,9.7,9.7,49.4587,49.4587,11.09995,11.09995,1.833793978860811,1.833793978860811,Gärten b Wöhrd,Gärten b Wöhrd,2.0,2.0,8,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,385000.0,385000.0,1973.0,1973.0,79.0,79.0,1.0,1.0,11.0,11.0,6.7,6.7,9.6,9.6,49.46468,49.46468,11.08784,11.08784,1.614009123287336,1.614009123287336,Maxfeld,Maxfeld,2.0,2.0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,1,429000.0,429000.0,2017.0,2017.0,70.0,70.0,8.0,8.0,12.0,12.0,4.4,4.4,9.4,9.4,49.4576,49.4576,11.13188,11.13188,4.035137406290032,4.035137406290032,Mögeldorf,Mögeldorf,2.5,2.5,2,2,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,189000.0,189000.0,1914.0,1914.0,52.0,52.0,3.0,3.0,14.0,14.0,7.9,7.9,9.6,9.6,49.43964,49.43964,11.09467,11.09467,1.8993064800798953,1.8993064800798953,Bleiweiß,Bleiweiß,2.0,2.0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,250000.0,250000.0,1960.0,1960.0,75.0,75.0,2.0,2.0,19.0,19.0,9.0,9.0,9.7,9.7,49.4587,49.4587,11.09995,11.09995,1.833793978860811,1.833793978860811,Gärten b Wöhrd,Gärten b Wöhrd,3.0,3.0,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,0,0,1,0,0,0,249000.0,249000.0,1950.0,1950.0,79.0,79.0,1.0,1.0,16.0,16.0,8.0,8.0,9.7,9.7,49.44398,49.44398,11.09165,11.09165,1.408294025223907,1.408294025223907,Glockenhof,Glockenhof,2.5,2.5,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,0,0,0,0,104000.0,104000.0,1910.0,1910.0,26.0,26.0,1.0,1.0,17.0,17.0,8.5,8.5,9.6,9.6,49.46145,49.46145,11.06072,11.06072,1.5540259940496581,1.5540259940496581,St Johannis,St Johannis,1.0,1.0,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,1,0,0,229000.0,229000.0,1938.0,1938.0,57.0,57.0,1.0,1.0,14.0,14.0,6.9,6.9,9.6,9.6,49.43188,49.43188,11.07654,11.07654,2.248394282048917,2.248394282048917,Rabus,Rabus,3.0,3.0,7,7,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2,0,1,0,0,0,0,245000.0,245000.0,1910.0,1910.0,60.0,60.0,1.0,1.0,10.0,10.0,8.0,8.0,9.2,9.2,49.46166,49.46166,11.03136,11.03136,3.445230610517414,3.445230610517414,Muggenhof,Muggenhof,2.0,2.0,5,5,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,622500.0,622500.0,1905.0,1905.0,147.0,147.0,1.0,1.0,8.0,8.0,6.3,6.3,9.6,9.6,49.43287,49.43287,11.12797,11.12797,4.2793539298007595,4.2793539298007595,Gleißhammer,Gleißhammer,5.0,5.0,7,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,305000.0,305000.0,1911.0,1911.0,93.0,93.0,1.0,1.0,13.0,13.0,6.3,6.3,9.7,9.7,49.44504,49.44504,11.10302,11.10302,2.058294686868276,2.058294686868276,St Peter,St Peter,4.0,4.0,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,211000.0,211000.0,1973.0,1973.0,75.0,75.0,3.0,3.0,7.0,7.0,6.6,6.6,9.6,9.6,49.43929,49.43929,11.07396,11.07396,1.4381169948042094,1.4381169948042094,Steinbühl,Steinbühl,3.0,3.0,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2,0,1,0,0,0,0,285000.0,285000.0,1978.0,1978.0,80.57,80.57,1.0,1.0,14.0,14.0,6.6,6.6,9.1,9.1,49.47383,49.47383,11.04511,11.04511,3.3242287840057374,3.3242287840057374,Wetzendorf,Wetzendorf,3.0,3.0,6,6,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1,1,0,0,0,0,0,330000.0,330000.0,2009.0,2009.0,59.52,59.52,1.0,1.0,9.0,9.0,7.1,7.1,9.5,9.5,49.4576,49.4576,11.13188,11.13188,4.035137406290032,4.035137406290032,Mögeldorf,Mögeldorf,2.0,2.0,4,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,159000.0,159000.0,1962.0,1962.0,53.0,53.0,1.0,1.0,9.0,9.0,8.0,8.0,9.7,9.7,49.44398,49.44398,11.09165,11.09165,1.408294025223907,1.408294025223907,Glockenhof,Glockenhof,2.0,2.0,7,7,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,485500.0,485500.0,1957.0,1957.0,120.0,120.0,1.0,1.0,12.0,12.0,7.5,7.5,9.7,9.7,49.46293,49.46293,11.07721,11.07721,1.2048067566337808,1.2048067566337808,Gärten h d Veste,Gärten h d Veste,5.0,5.0,7,7,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1,0,0,0,1,1,495000.0,495000.0,2014.0,2014.0,95.41,95.41,2.0,2.0,13.0,13.0,7.8,7.8,9.5,9.5,49.47379,49.47379,11.08631,11.08631,2.5098274557269242,2.5098274557269242,Großreuth h d Veste,Großreuth h d Veste,4.0,4.0,2,2,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0
1,1,0,0,0,0,0,235000.0,235000.0,1953.0,1953.0,46.0,46.0,1.0,1.0,20.0,20.0,8.0,8.0,9.7,9.7,49.4587,49.4587,11.09995,11.09995,1.833793978860811,1.833793978860811,Gärten b Wöhrd,Gärten b Wöhrd,3.0,3.0,8,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2,0,1,0,0,0,0,649000.0,649000.0,1966.0,1966.0,136.3,136.3,1.0,1.0,44.0,44.0,6.4,6.4,9.1,9.1,49.4772,49.4772,11.06313,11.06313,2.9582726757265996,2.9582726757265996,Thon,Thon,4.0,4.0,6,6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
2,0,1,0,0,0,0,275000.0,275000.0,1986.0,1986.0,77.0,77.0,1.0,1.0,6.0,6.0,5.9,5.9,9.0,9.0,49.4772,49.4772,11.06313,11.06313,2.9582726757265996,2.9582726757265996,Thon,Thon,2.0,2.0,5,5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1
4,0,0,0,1,0,0,215000.0,215000.0,1960.0,1960.0,55.0,55.0,1.0,1.0,16.0,16.0,2.1,2.1,7.8,7.8,49.42957,49.42957,11.00723,11.00723,5.612963490852003,5.612963490852003,Gebersdorf,Gebersdorf,2.5,2.5,4,4,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,169000.0,169000.0,1910.0,1910.0,65.36,65.36,1.0,1.0,10.0,10.0,7.4,7.4,9.7,9.7,49.43929,49.43929,11.07396,11.07396,1.4381169948042094,1.4381169948042094,Steinbühl,Steinbühl,3.0,3.0,7,7,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,349000.0,349000.0,1965.0,1965.0,50.0,50.0,3.0,3.0,25.0,25.0,5.0,5.0,8.7,8.7,49.47441,49.47441,11.13785,11.13785,5.067966957126576,5.067966957126576,Erlenstegen,Erlenstegen,2.0,2.0,5,5,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1
4,0,0,0,1,1,1,169000.0,169000.0,1993.0,1993.0,44.0,44.0,1.0,1.0,12.0,12.0,8.6,8.6,9.7,9.7,49.43929,49.43929,11.07396,11.07396,1.4381169948042094,1.4381169948042094,Steinbühl,Steinbühl,1.5,1.5,3,3,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,499000.0,499000.0,1960.0,1960.0,81.0,81.0,1.0,1.0,16.0,16.0,8.0,8.0,9.7,9.7,49.46231,49.46231,11.09839,11.09839,1.9356297017134596,1.9356297017134596,Rennweg,Rennweg,3.0,3.0,8,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,0,0,0,245000.0,245000.0,1912.0,1912.0,74.0,74.0,1.0,1.0,31.0,31.0,7.3,7.3,9.6,9.6,49.43287,49.43287,11.12797,11.12797,4.2793539298007595,4.2793539298007595,Gleißhammer,Gleißhammer,3.0,3.0,6,6,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1
3,0,0,1,0,0,0,258000.0,258000.0,1971.0,1971.0,70.73,70.73,2.0,2.0,12.0,12.0,5.7,5.7,7.5,7.5,49.40815,49.40815,11.13376,11.13376,6.396166168496709,6.396166168496709,Langwasser,Langwasser,3.0,3.0,5,5,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,1,1,235000.0,235000.0,1989.0,1989.0,53.0,53.0,2.0,2.0,13.0,13.0,5.8,5.8,9.5,9.5,49.44673,49.44673,11.11364,11.11364,2.7363398346084034,2.7363398346084034,Weichselgarten,Weichselgarten,2.0,2.0,2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,499000.0,499000.0,1968.0,1968.0,119.0,119.0,3.0,3.0,16.0,16.0,4.2,4.2,9.7,9.7,49.43287,49.43287,11.12797,11.12797,4.2793539298007595,4.2793539298007595,Gleißhammer,Gleißhammer,4.0,4.0,6,6,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
3,0,0,1,0,0,0,319000.0,319000.0,1985.0,1985.0,105.0,105.0,1.0,1.0,8.0,8.0,3.3,3.3,8.1,8.1,49.35706,49.35706,11.0983,11.0983,10.682922863880053,10.682922863880053,Kornburg,Kornburg,4.0,4.0,5,5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1,1,0,0,0,0,0,220000.0,220000.0,1950.0,1950.0,62.0,62.0,1.0,1.0,20.0,20.0,8.6,8.6,9.7,9.7,49.46293,49.46293,11.07721,11.07721,1.2048067566337808,1.2048067566337808,Gärten h d Veste,Gärten h d Veste,2.0,2.0,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,350000.0,350000.0,1960.0,1960.0,135.0,135.0,3.0,3.0,14.0,14.0,7.5,7.5,9.7,9.7,49.43929,49.43929,11.07396,11.07396,1.4381169948042094,1.4381169948042094,Steinbühl,Steinbühl,6.0,6.0,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,440000.0,440000.0,1990.0,1990.0,100.0,100.0,1.0,1.0,26.0,26.0,8.6,8.6,9.7,9.7,49.46293,49.46293,11.07721,11.07721,1.2048067566337808,1.2048067566337808,Gärten h d Veste,Gärten h d Veste,2.0,2.0,4,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,285000.0,285000.0,1970.0,1970.0,70.0,70.0,2.0,2.0,16.0,16.0,5.4,5.4,8.7,8.7,49.49294,49.49294,11.08494,11.08494,4.580070955194257,4.580070955194257,Marienberg,Marienberg,3.0,3.0,6,6,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
1,1,0,0,0,0,0,399000.0,399000.0,1970.0,1970.0,90.0,90.0,1.0,1.0,12.0,12.0,6.1,6.1,9.4,9.4,49.47379,49.47379,11.08631,11.08631,2.5098274557269242,2.5098274557269242,Großreuth h d Veste,Großreuth h d Veste,4.0,4.0,5,5,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0
4,0,0,0,1,0,0,350000.0,350000.0,1970.0,1970.0,110.0,110.0,2.0,2.0,35.0,35.0,6.0,6.0,9.0,9.0,49.42333,49.42333,11.02481,11.02481,4.930702243085639,4.930702243085639,Neuröthenbach,Neuröthenbach,4.0,4.0,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
3,0,0,1,0,0,0,299800.0,299800.0,1968.0,1968.0,83.5,83.5,2.0,2.0,11.0,11.0,6.4,6.4,8.5,8.5,49.40815,49.40815,11.13376,11.13376,6.396166168496709,6.396166168496709,Langwasser,Langwasser,3.0,3.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,1,0,0,520000.0,520000.0,2006.0,2006.0,124.0,124.0,1.0,1.0,20.0,20.0,4.9,4.9,9.2,9.2,49.43638,49.43638,11.02739,11.02739,3.9704750035340526,3.9704750035340526,Großreuth b Schweinau,Großreuth b Schweinau,4.0,4.0,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
2,0,1,0,0,1,1,698820.0,698820.0,2022.0,2022.0,114.0,114.0,7.0,7.0,11.0,11.0,8.2,8.2,9.4,9.4,49.46008,49.46008,11.04266,11.04266,2.615535154498642,2.615535154498642,Seeleinsbühl,Seeleinsbühl,4.0,4.0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0
4,0,0,0,1,0,0,275000.0,275000.0,1993.0,1993.0,90.0,90.0,1.0,1.0,11.0,11.0,4.6,4.6,7.7,7.7,49.38101,49.38101,11.04008,11.04008,8.33691604604628,8.33691604604628,Reichelsdorf,Reichelsdorf,3.0,3.0,4,4,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,395000.0,395000.0,2003.0,2003.0,90.71,90.71,1.0,1.0,20.0,20.0,6.9,6.9,9.7,9.7,49.43317,49.43317,11.08908,11.08908,2.2873256777207516,2.2873256777207516,Hummelstein,Hummelstein,3.0,3.0,5,5,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1
4,0,0,0,1,0,0,223000.0,223000.0,1951.0,1951.0,76.35,76.35,15.0,15.0,7.0,7.0,7.5,7.5,9.7,9.7,49.43929,49.43929,11.07396,11.07396,1.4381169948042094,1.4381169948042094,Steinbühl,Steinbühl,3.0,3.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,0,0,1,1,179000.0,179000.0,2020.0,2020.0,30.5,30.5,2.0,2.0,9.0,9.0,8.8,8.8,9.4,9.4,49.46166,49.46166,11.03136,11.03136,3.445230610517414,3.445230610517414,Muggenhof,Muggenhof,1.0,1.0,2,2,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,1,0,0,0,0,0,119000.0,119000.0,1999.0,1999.0,40.2,40.2,2.0,2.0,8.0,8.0,6.1,6.1,9.3,9.3,49.46221,49.46221,11.12067,11.12067,3.3710608981827215,3.3710608981827215,St Jobst,St Jobst,1.0,1.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,169000.0,169000.0,1961.0,1961.0,55.0,55.0,1.0,1.0,14.0,14.0,6.8,6.8,9.7,9.7,49.43929,49.43929,11.07396,11.07396,1.4381169948042094,1.4381169948042094,Steinbühl,Steinbühl,2.0,2.0,5,5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,1,1,118000.0,118000.0,2014.0,2014.0,20.5,20.5,2.0,2.0,6.0,6.0,8.1,8.1,9.7,9.7,49.44398,49.44398,11.09165,11.09165,1.408294025223907,1.408294025223907,Glockenhof,Glockenhof,1.0,1.0,3,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,0,0,0,259000.0,259000.0,1967.0,1967.0,77.0,77.0,2.0,2.0,27.0,27.0,4.3,4.3,9.0,9.0,49.41476,49.41476,11.11488,11.11488,4.986186977513444,4.986186977513444,Neuselsbrunn,Neuselsbrunn,3.0,3.0,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
3,0,0,1,0,1,1,189000.0,189000.0,2014.0,2014.0,37.54,37.54,2.0,2.0,9.0,9.0,8.1,8.1,9.7,9.7,49.44398,49.44398,11.09165,11.09165,1.408294025223907,1.408294025223907,Glockenhof,Glockenhof,1.0,1.0,3,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,177500.0,177500.0,1974.0,1974.0,60.0,60.0,2.0,2.0,14.0,14.0,7.0,7.0,9.6,9.6,49.42828,49.42828,11.04444,11.04444,3.5293151524875523,3.5293151524875523,Schweinau,Schweinau,2.0,2.0,5,5,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,479000.0,479000.0,2000.0,2000.0,132.0,132.0,1.0,1.0,31.0,31.0,4.4,4.4,8.2,8.2,49.34839,49.34839,11.06059,11.06059,11.590814584867994,11.590814584867994,Katzwang,Katzwang,4.0,4.0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
